MatchId,Patch,QueueType,RankFk,GameDuration
EUW1_7571627863,15.20.719.545,CLASSIC,10,1756
EUW1_7571628929,15.20.719.545,CLASSIC,8,1885
EUW1_7571630631,15.20.719.545,CLASSIC,8,1946
EUW1_7571630805,15.20.719.545,CLASSIC,7,914
EUW1_7571631015,15.20.719.545,CLASSIC,9,1780
EUW1_7571631026,15.20.719.545,CLASSIC,8,1319
EUW1_7571631389,15.20.719.545,ARAM,9,890
EUW1_7571631788,15.20.719.545,CLASSIC,8,1924
EUW1_7571632576,15.20.719.545,CLASSIC,8,1569
EUW1_7571632703,15.20.719.545,CHERRY,8,1600
EUW1_7571632730,15.20.719.545,CLASSIC,8,1209
EUW1_7571632796,15.20.719.545,CLASSIC,8,1034
EUW1_7571632950,15.20.719.545,CLASSIC,8,936
EUW1_7571633550,15.20.719.545,CLASSIC,8,1534
EUW1_7571633880,15.20.719.545,CLASSIC,8,1231
EUW1_7571634536,15.20.719.545,CLASSIC,8,1911
EUW1_7571634708,15.20.719.545,ARAM,8,1469
EUW1_7571635229,15.20.719.545,CLASSIC,8,2412
EUW1_7571635327,15.20.719.545,CLASSIC,8,1451
EUW1_7571635342,15.20.719.545,ARAM,4,1206
EUW1_7571636257,15.20.719.545,CLASSIC,9,1863
EUW1_7571636367,15.20.719.545,CLASSIC,7,1206
EUW1_7571637194,15.20.719.545,CHERRY,5,1335
EUW1_7571637452,15.20.719.545,CLASSIC,8,1683
EUW1_7571637710,15.20.719.545,CHERRY,8,1420
EUW1_7571637893,15.20.719.545,CLASSIC,8,1630
EUW1_7571638164,15.20.719.545,CLASSIC,8,1345
EUW1_7571638888,15.20.719.545,CLASSIC,8,1798
EUW1_7571638966,15.20.719.545,CLASSIC,8,1420
EUW1_7571639086,15.20.719.545,ARAM,8,1229
EUW1_7571640168,15.20.719.545,CLASSIC,8,1365
EUW1_7571640470,15.20.719.545,CLASSIC,6,1830
EUW1_7571641231,15.20.719.545,SWIFTPLAY,7,1767
EUW1_7571641787,15.20.719.545,SWIFTPLAY,5,1241
EUW1_7571641859,15.20.719.545,CLASSIC,9,1113
EUW1_7571642175,15.20.719.545,ARAM,0,1312
EUW1_7571642625,15.20.719.545,CLASSIC,8,2066
EUW1_7571643214,15.20.719.545,CLASSIC,8,1708
EUW1_7571643528,15.20.719.545,CLASSIC,9,1188
EUW1_7571643630,15.20.719.545,ARAM,10,1130
EUW1_7571643755,15.20.719.545,CHERRY,8,1355
EUW1_7571644267,15.20.719.545,CLASSIC,8,1794
EUW1_7571645049,15.20.719.545,CLASSIC,8,1436
EUW1_7571645682,15.20.719.545,ARAM,6,1564
EUW1_7571645700,15.20.719.545,CLASSIC,8,1283
EUW1_7571645754,15.20.719.545,CLASSIC,8,1598
EUW1_7571645819,15.20.719.545,CLASSIC,8,1569
EUW1_7571645851,15.20.719.545,CLASSIC,8,2232
EUW1_7571647318,15.20.719.545,ARAM,0,1100
EUW1_7571648665,15.20.719.545,ARAM,0,1552
EUW1_7571649443,15.20.719.545,CLASSIC,8,2581
EUW1_7571649564,15.20.719.545,CLASSIC,8,1148
EUW1_7571649886,15.20.719.545,CLASSIC,8,1459
EUW1_7571650406,15.20.719.545,CLASSIC,8,1688
EUW1_7571650627,15.20.719.545,CLASSIC,8,1527
EUW1_7571650764,15.20.719.545,SWIFTPLAY,5,1718
EUW1_7571650908,15.20.719.545,CLASSIC,8,1662
EUW1_7571652189,15.20.719.545,CLASSIC,8,1389
EUW1_7571653423,15.20.719.545,CLASSIC,8,1689
EUW1_7571654110,15.20.719.545,CLASSIC,8,952
EUW1_7571654456,15.20.719.545,CLASSIC,8,2089
EUW1_7571655309,15.20.719.545,CLASSIC,8,2073
EUW1_7571655758,15.20.719.545,ARAM,0,1286
EUW1_7571657121,15.20.719.545,ARAM,8,1638
EUW1_7571657182,15.20.719.545,CLASSIC,8,3007
EUW1_7571657453,15.20.719.545,CLASSIC,8,1660
EUW1_7571657611,15.20.719.545,CLASSIC,8,1096
EUW1_7571657666,15.20.719.545,CLASSIC,8,2052
EUW1_7571657688,15.20.719.545,CLASSIC,8,2096
EUW1_7571657848,15.20.719.545,CHERRY,8,1955
EUW1_7571658072,15.20.719.545,CLASSIC,8,1620
EUW1_7571658149,15.20.719.545,CLASSIC,8,1712
EUW1_7571658548,15.20.719.545,ARAM,8,1314
EUW1_7571658776,15.20.719.545,CLASSIC,8,914
EUW1_7571658788,15.20.719.545,CHERRY,8,1484
EUW1_7571659807,15.20.719.545,CLASSIC,8,2767
EUW1_7571659959,15.20.719.545,CLASSIC,9,2358
EUW1_7571660025,15.20.719.545,CLASSIC,8,1727
EUW1_7571660137,15.20.719.545,ARAM,8,1344
EUW1_7571661173,15.20.719.545,ARAM,9,945
EUW1_7571661676,15.20.719.545,CLASSIC,9,1571
EUW1_7571662172,15.20.719.545,ARAM,3,1368
EUW1_7571662631,15.20.719.545,CLASSIC,8,2061
EUW1_7571662761,15.20.719.545,CLASSIC,8,1493
EUW1_7571662864,15.20.719.545,CLASSIC,8,1745
EUW1_7571663111,15.20.719.545,CLASSIC,8,1719
EUW1_7571663235,15.20.719.545,CLASSIC,9,1598
EUW1_7571663425,15.20.719.545,CLASSIC,8,1793
EUW1_7571663685,15.20.719.545,CLASSIC,8,1634
EUW1_7571663862,15.20.719.545,CLASSIC,8,1872
EUW1_7571663937,15.20.719.545,CHERRY,8,1417
EUW1_7571664576,15.20.719.545,CLASSIC,8,2043
EUW1_7571664644,15.20.719.545,CLASSIC,8,1965
EUW1_7571664672,15.20.719.545,CLASSIC,8,1109
EUW1_7571664778,15.20.719.545,CLASSIC,8,1810
EUW1_7571664821,15.20.719.545,CLASSIC,8,1763
EUW1_7571665794,15.20.719.545,CHERRY,8,1480
EUW1_7571667165,15.20.719.545,CLASSIC,8,1332
EUW1_7571667419,15.20.719.545,CHERRY,8,1432
EUW1_7571669060,15.20.719.545,CLASSIC,6,1690
EUW1_7571669152,15.20.719.545,CLASSIC,8,2326
EUW1_7571669888,15.20.719.545,CLASSIC,8,1760
EUW1_7571670434,15.20.719.545,CLASSIC,8,1893
EUW1_7571670804,15.20.719.545,CLASSIC,8,1927
EUW1_7571672229,15.20.719.545,ARAM,4,1050
EUW1_7571672728,15.20.719.545,CLASSIC,8,1318
EUW1_7571672821,15.20.719.545,CLASSIC,8,1706
EUW1_7571673335,15.20.719.545,ARAM,8,954
EUW1_7571674282,15.20.719.545,CHERRY,8,1307
EUW1_7571674630,15.20.719.545,CLASSIC,8,1645
EUW1_7571675111,15.20.719.545,CLASSIC,8,1483
EUW1_7571675498,15.20.719.545,CLASSIC,8,1942
EUW1_7571676194,15.20.719.545,CLASSIC,8,1710
EUW1_7571676365,15.20.719.545,CLASSIC,9,1685
EUW1_7571676444,15.20.719.545,CLASSIC,7,1992
EUW1_7571677219,15.20.719.545,CLASSIC,8,1423
EUW1_7571677755,15.20.719.545,CLASSIC,8,1233
EUW1_7571677951,15.20.719.545,CLASSIC,8,2143
EUW1_7571677987,15.20.719.545,CLASSIC,8,1784
EUW1_7571678076,15.20.719.545,CHERRY,5,1478
EUW1_7571678459,15.20.719.545,CLASSIC,10,1746
EUW1_7571678962,15.20.719.545,CLASSIC,8,1471
EUW1_7571679008,15.20.719.545,CLASSIC,8,1176
EUW1_7571679826,15.20.719.545,CLASSIC,7,1892
EUW1_7571680464,15.20.719.545,CLASSIC,8,1056
EUW1_7571680641,15.20.719.545,CLASSIC,5,1834
EUW1_7571681039,15.20.719.545,CLASSIC,8,1767
EUW1_7571681785,15.20.719.545,CLASSIC,8,1222
EUW1_7571681821,15.20.719.545,CLASSIC,8,1998
EUW1_7571681873,15.20.719.545,CLASSIC,8,1581
EUW1_7571681976,15.20.719.545,CLASSIC,8,1973
EUW1_7571682143,15.20.719.545,CLASSIC,8,1689
EUW1_7571682664,15.20.719.545,CLASSIC,8,1441
EUW1_7571683045,15.20.719.545,CLASSIC,8,1671
EUW1_7571683116,15.20.719.545,CLASSIC,8,1218
EUW1_7571683308,15.20.719.545,CLASSIC,8,2181
EUW1_7571684302,15.20.719.545,CLASSIC,8,1231
EUW1_7571686272,15.20.719.545,CHERRY,5,1370
EUW1_7571686369,15.20.719.545,CLASSIC,8,2085
EUW1_7571686690,15.20.719.545,CLASSIC,8,1747
EUW1_7571686931,15.20.719.545,CLASSIC,8,1558
EUW1_7571687022,15.20.719.545,CLASSIC,8,1438
EUW1_7571687143,15.20.719.545,CLASSIC,8,964
EUW1_7571687188,15.20.719.545,ARAM,6,1350
EUW1_7571687648,15.20.719.545,CHERRY,5,1599
EUW1_7571687812,15.20.719.545,CLASSIC,8,934
EUW1_7571688254,15.20.719.545,CLASSIC,9,1597
EUW1_7571688290,15.20.719.545,ARAM,8,1629
EUW1_7571688335,15.20.719.545,ARAM,0,1124
EUW1_7571688778,15.20.719.545,CLASSIC,8,1456
EUW1_7571688999,15.20.719.545,ARAM,0,1521
EUW1_7571689024,15.20.719.545,CLASSIC,8,1371
EUW1_7571689037,15.20.719.545,CLASSIC,8,1767
EUW1_7571689071,15.20.719.545,CLASSIC,8,1392
EUW1_7571689210,15.20.719.545,CLASSIC,8,1581
EUW1_7571689680,15.20.719.545,CLASSIC,8,2432
EUW1_7571690388,15.20.719.545,CLASSIC,8,1669
EUW1_7571691426,15.20.719.545,ARAM,4,1631
EUW1_7571691442,15.20.719.545,CLASSIC,8,1946
EUW1_7571692663,15.20.719.545,CLASSIC,8,2051
EUW1_7571692748,15.20.719.545,ARAM,0,508
EUW1_7571692871,15.20.719.545,CHERRY,8,1345
EUW1_7571693111,15.20.719.545,CLASSIC,7,1648
EUW1_7571693527,15.20.719.545,CLASSIC,6,1803
EUW1_7571693536,15.20.719.545,CLASSIC,8,1842
EUW1_7571693579,15.20.719.545,CLASSIC,8,1703
EUW1_7571693767,15.20.719.545,ARAM,0,1259
EUW1_7571693877,15.20.719.545,CHERRY,8,1186
EUW1_7571694332,15.20.719.545,CHERRY,8,1401
EUW1_7571694615,15.20.719.545,CLASSIC,8,912
EUW1_7571695555,15.20.719.545,CLASSIC,8,1014
EUW1_7571695894,15.20.719.545,CLASSIC,8,1835
EUW1_7571698110,15.20.719.545,CHERRY,8,1420
EUW1_7571698465,15.20.719.545,CLASSIC,8,1862
EUW1_7571699137,15.20.719.545,CLASSIC,8,1479
EUW1_7571700031,15.20.719.545,CLASSIC,5,913
EUW1_7571700330,15.20.719.545,CLASSIC,6,1861
EUW1_7571702531,15.20.719.545,CLASSIC,8,2031
EUW1_7571702826,15.20.719.545,ARAM,3,1180
EUW1_7571703126,15.20.719.545,CLASSIC,8,1896
EUW1_7571703143,15.20.719.545,CLASSIC,8,1858
EUW1_7571703444,15.20.719.545,CLASSIC,8,1677
EUW1_7571703446,15.20.719.545,ARAM,8,1394
EUW1_7571703455,15.20.719.545,CLASSIC,8,1513
EUW1_7571703647,15.20.719.545,ARAM,0,1249
EUW1_7571704099,15.20.719.545,CLASSIC,8,1565
EUW1_7571704174,15.20.719.545,ARAM,4,1675
EUW1_7571704336,15.20.719.545,CLASSIC,8,1678
EUW1_7571704740,15.20.719.545,CHERRY,9,1482
EUW1_7571704804,15.20.719.545,ARAM,8,1081
EUW1_7571704842,15.20.719.545,CLASSIC,8,1240
EUW1_7571705372,15.20.719.545,ARAM,0,1285
EUW1_7571705591,15.20.719.545,CLASSIC,8,1945
EUW1_7571706208,15.20.719.545,CLASSIC,8,1798
EUW1_7571706350,15.20.719.545,CLASSIC,8,1271
EUW1_7571708853,15.20.719.545,CLASSIC,8,1541
EUW1_7571709640,15.20.719.545,CHERRY,8,1702
EUW1_7571710062,15.20.719.545,CLASSIC,8,2397
EUW1_7571710212,15.20.719.545,CLASSIC,8,1751
EUW1_7571710294,15.20.719.545,CLASSIC,8,1560
EUW1_7571711445,15.20.719.545,CLASSIC,8,914
EUW1_7571711651,15.20.719.545,SWIFTPLAY,0,1806
EUW1_7571712163,15.20.719.545,ARAM,0,918
EUW1_7571712277,15.20.719.545,CLASSIC,8,2331
EUW1_7571712631,15.20.719.545,CLASSIC,8,1382
EUW1_7571713236,15.20.719.545,CLASSIC,8,1577
EUW1_7571713268,15.20.719.545,CHERRY,5,1478
EUW1_7571713522,15.20.719.545,CLASSIC,6,1762
EUW1_7571714122,15.20.719.545,CLASSIC,8,1112
EUW1_7571714274,15.20.719.545,CLASSIC,8,1596
EUW1_7571716358,15.20.719.545,CLASSIC,8,1753
EUW1_7571716368,15.20.719.545,CLASSIC,8,1361
EUW1_7571716773,15.20.719.545,CLASSIC,9,2081
EUW1_7571716986,15.20.719.545,CLASSIC,6,1372
EUW1_7571717015,15.20.719.545,CLASSIC,8,2117
EUW1_7571717137,15.20.719.545,ARAM,0,1142
EUW1_7571717740,15.20.719.545,ARAM,0,1262
EUW1_7571717862,15.20.719.545,CLASSIC,8,1512
EUW1_7571717930,15.20.719.545,CLASSIC,8,1300
EUW1_7571718303,15.20.719.545,ARAM,0,789
EUW1_7571718545,15.20.719.545,CLASSIC,8,1508
EUW1_7571718802,15.20.719.545,CLASSIC,8,1111
EUW1_7571719659,15.20.719.545,CLASSIC,9,1674
EUW1_7571719738,15.20.719.545,CLASSIC,8,1809
EUW1_7571719830,15.20.719.545,CLASSIC,8,1650
EUW1_7571720408,15.20.719.545,CLASSIC,8,1190
EUW1_7571721655,15.20.719.545,CLASSIC,8,1381
EUW1_7571721751,15.20.719.545,CHERRY,8,1312
EUW1_7571721759,15.20.719.545,CHERRY,5,1449
EUW1_7571722408,15.20.719.545,CLASSIC,8,2181
EUW1_7571722480,15.20.719.545,CLASSIC,8,1816
EUW1_7571722547,15.20.719.545,CLASSIC,8,1436
EUW1_7571723014,15.20.719.545,ARAM,0,1332
EUW1_7571723143,15.20.719.545,CHERRY,8,1791
EUW1_7571723169,15.20.719.545,CLASSIC,8,1698
EUW1_7571723937,15.20.719.545,ARAM,0,1469
EUW1_7571724551,15.20.719.545,CLASSIC,8,1575
EUW1_7571724574,15.20.719.545,CLASSIC,8,1603
EUW1_7571724771,15.20.719.545,CLASSIC,8,1571
EUW1_7571724818,15.20.719.545,CLASSIC,8,1346
EUW1_7571724849,15.20.719.545,ARAM,6,1714
EUW1_7571724902,15.20.719.545,CLASSIC,10,1454
EUW1_7571724913,15.20.719.545,CLASSIC,8,943
EUW1_7571725230,15.20.719.545,CLASSIC,8,2114
EUW1_7571725599,15.20.719.545,CLASSIC,8,2063
EUW1_7571725724,15.20.719.545,CLASSIC,8,1652
EUW1_7571726779,15.20.719.545,CLASSIC,7,1919
EUW1_7571727117,15.20.719.545,CLASSIC,8,1801
EUW1_7571727274,15.20.719.545,CLASSIC,9,934
EUW1_7571727327,15.20.719.545,CLASSIC,8,1510
EUW1_7571728637,15.20.719.545,CHERRY,0,1421
EUW1_7571729196,15.20.719.545,CLASSIC,8,1633
EUW1_7571729551,15.20.719.545,CLASSIC,8,1233
EUW1_7571729578,15.20.719.545,CLASSIC,8,915
EUW1_7571729715,15.20.719.545,ARAM,0,1442
EUW1_7571729796,15.20.719.545,CLASSIC,9,1346
EUW1_7571730493,15.20.719.545,CLASSIC,8,1661
EUW1_7571730698,15.20.719.545,CLASSIC,9,2019
EUW1_7571730969,15.20.719.545,CHERRY,8,1470
EUW1_7571731343,15.20.719.545,CLASSIC,8,1572
EUW1_7571731601,15.20.719.545,CHERRY,0,1258
EUW1_7571732029,15.20.719.545,CLASSIC,8,1992
EUW1_7571732104,15.20.719.545,CLASSIC,8,1394
EUW1_7571732303,15.20.719.545,CLASSIC,8,1719
EUW1_7571732999,15.20.719.545,CLASSIC,5,2491
EUW1_7571733146,15.20.719.545,CLASSIC,8,1596
EUW1_7571733353,15.20.719.545,CLASSIC,8,1853
EUW1_7571733597,15.20.719.545,CLASSIC,8,1028
EUW1_7571733752,15.20.719.545,CLASSIC,8,1947
EUW1_7571734737,15.20.719.545,CLASSIC,8,1709
EUW1_7571734913,15.20.719.545,CLASSIC,8,1797
EUW1_7571735075,15.20.719.545,ARAM,0,1236
EUW1_7571735893,15.20.719.545,CLASSIC,8,2051
EUW1_7571736272,15.20.719.545,ARAM,8,1032
EUW1_7571736409,15.20.719.545,ARAM,8,1107
EUW1_7571736768,15.20.719.545,ARAM,5,544
EUW1_7571737124,15.20.719.545,CHERRY,8,1417
EUW1_7571737708,15.20.719.545,CLASSIC,9,1757
EUW1_7571738260,15.20.719.545,CLASSIC,7,1585
EUW1_7571739780,15.20.719.545,CLASSIC,8,1762
EUW1_7571740104,15.20.719.545,CLASSIC,6,1334
EUW1_7571741220,15.20.719.545,CHERRY,9,1378
EUW1_7571741539,15.20.719.545,CLASSIC,9,1709
EUW1_7571742201,15.20.719.545,CLASSIC,8,442
EUW1_7571742911,15.20.719.545,ARAM,8,1741
EUW1_7571743346,15.20.719.545,ARAM,5,1844
EUW1_7571743384,15.20.719.545,CLASSIC,8,1806
EUW1_7571743640,15.20.719.545,CLASSIC,8,1391
EUW1_7571744455,15.20.719.545,CLASSIC,8,2218
EUW1_7571745188,15.20.719.545,CLASSIC,8,1572
EUW1_7571745559,15.20.719.545,CLASSIC,8,1759
EUW1_7571745636,15.20.719.545,CLASSIC,9,1438
EUW1_7571745649,15.20.719.545,ARAM,8,1205
EUW1_7571745703,15.20.719.545,CLASSIC,8,1558
EUW1_7571745794,15.20.719.545,CLASSIC,8,1799
EUW1_7571746791,15.20.719.545,CLASSIC,8,1659
EUW1_7571746871,15.20.719.545,CLASSIC,6,2833
EUW1_7571747018,15.20.719.545,CLASSIC,8,1582
EUW1_7571747221,15.20.719.545,CLASSIC,8,1614
EUW1_7571747934,15.20.719.545,CLASSIC,8,1954
EUW1_7571748599,15.20.719.545,CLASSIC,9,1706
EUW1_7571748839,15.20.719.545,ARAM,0,1042
EUW1_7571749001,15.20.719.545,CLASSIC,8,1484
EUW1_7571749682,15.20.719.545,CLASSIC,8,1701
EUW1_7571750218,15.20.719.545,CLASSIC,8,1068
EUW1_7571750356,15.20.719.545,CHERRY,8,1616
EUW1_7571750465,15.20.719.545,CHERRY,8,1844
EUW1_7571750775,15.20.719.545,ARAM,3,1040
EUW1_7571751775,15.20.719.545,CLASSIC,8,1655
EUW1_7571752904,15.20.719.545,CLASSIC,8,1832
EUW1_7571753257,15.20.719.545,CLASSIC,8,1731
EUW1_7571753903,15.20.719.545,CLASSIC,8,1798
EUW1_7571754652,15.20.719.545,CLASSIC,7,1765
EUW1_7571754796,15.20.719.545,CLASSIC,6,1858
EUW1_7571755098,15.20.719.545,ARAM,0,1246
EUW1_7571755141,15.20.719.545,CLASSIC,8,1715
EUW1_7571755394,15.20.719.545,CHERRY,4,1491
EUW1_7571755541,15.20.719.545,CLASSIC,8,1475
EUW1_7571755823,15.20.719.545,CLASSIC,6,1933
EUW1_7571756073,15.20.719.545,CLASSIC,6,1178
EUW1_7571756184,15.20.719.545,CLASSIC,9,1662
EUW1_7571756200,15.20.719.545,CHERRY,5,1365
EUW1_7571756623,15.20.719.545,CLASSIC,8,1948
EUW1_7571757291,15.20.719.545,CLASSIC,8,1622
EUW1_7571757464,15.20.719.545,CLASSIC,8,1557
EUW1_7571757878,15.20.719.545,CLASSIC,8,1612
EUW1_7571758103,15.20.719.545,CLASSIC,8,2343
EUW1_7571758217,15.20.719.545,CLASSIC,8,1609
EUW1_7571758599,15.20.719.545,ARAM,0,1071
EUW1_7571758634,15.20.719.545,CLASSIC,8,1661
EUW1_7571758703,15.20.719.545,CLASSIC,8,2223
EUW1_7571758757,15.20.719.545,CLASSIC,8,1627
EUW1_7571759064,15.20.719.545,CLASSIC,8,1959
EUW1_7571759124,15.20.719.545,CHERRY,0,1493
EUW1_7571759302,15.20.719.545,CLASSIC,8,1282
EUW1_7571759503,15.20.719.545,CLASSIC,8,912
EUW1_7571759593,15.20.719.545,CLASSIC,8,1461
EUW1_7571760383,15.20.719.545,CLASSIC,8,1942
EUW1_7571760636,15.20.719.545,CHERRY,8,1604
EUW1_7571761056,15.20.719.545,CLASSIC,9,1674
EUW1_7571762147,15.20.719.545,CLASSIC,8,1775
EUW1_7571762225,15.20.719.545,CLASSIC,8,1924
EUW1_7571762246,15.20.719.545,CLASSIC,8,1625
EUW1_7571762565,15.20.719.545,CLASSIC,8,1534
EUW1_7571762609,15.20.719.545,CLASSIC,8,1869
EUW1_7571763489,15.20.719.545,CHERRY,0,1578
EUW1_7571763904,15.20.719.545,CLASSIC,8,1816
EUW1_7571764323,15.20.719.545,CLASSIC,8,1550
EUW1_7571764544,15.20.719.545,CLASSIC,8,2074
EUW1_7571765285,15.20.719.545,CLASSIC,10,1155
EUW1_7571766527,15.20.719.545,CLASSIC,9,1420
EUW1_7571766651,15.20.719.545,CLASSIC,8,1756
EUW1_7571767055,15.20.719.545,CLASSIC,9,934
EUW1_7571767064,15.20.719.545,CLASSIC,8,1475
EUW1_7571767230,15.20.719.545,CHERRY,8,1479
EUW1_7571767681,15.20.719.545,CLASSIC,8,1577
EUW1_7571767773,15.20.719.545,ARAM,4,1073
EUW1_7571768137,15.20.719.545,CLASSIC,8,1663
EUW1_7571770250,15.20.719.545,CHERRY,8,1535
EUW1_7571771062,15.20.719.545,CLASSIC,8,1592
EUW1_7571771387,15.20.719.545,CLASSIC,8,2515
EUW1_7571772021,15.20.719.545,CLASSIC,8,1370
EUW1_7571772422,15.20.719.545,CLASSIC,8,1672
EUW1_7571773372,15.20.719.545,CLASSIC,9,2141
EUW1_7571773695,15.20.719.545,ARAM,8,1111
EUW1_7571774116,15.20.719.545,ARAM,0,1852
EUW1_7571774493,15.20.719.545,ARAM,8,1628
EUW1_7571775299,15.20.719.545,CHERRY,0,1493
EUW1_7571776802,15.20.719.545,CLASSIC,8,2167
EUW1_7571776952,15.20.719.545,CLASSIC,9,2028
EUW1_7571777256,15.20.719.545,CLASSIC,8,2208
EUW1_7571777864,15.20.719.545,CLASSIC,8,913
EUW1_7571777907,15.20.719.545,ARAM,6,1388
EUW1_7571777918,15.20.719.545,CLASSIC,8,1720
EUW1_7571778115,15.20.719.545,CLASSIC,8,1668
EUW1_7571778123,15.20.719.545,CLASSIC,7,1589
EUW1_7571778480,15.20.719.545,CLASSIC,8,1992
EUW1_7571778657,15.20.719.545,CLASSIC,8,1345
EUW1_7571779259,15.20.719.545,CHERRY,8,1511
EUW1_7571779840,15.20.719.545,CLASSIC,8,1711
EUW1_7571780005,15.20.719.545,CHERRY,4,1534
EUW1_7571780154,15.20.719.545,CHERRY,8,1453
EUW1_7571780547,15.20.719.545,CLASSIC,8,1583
EUW1_7571780638,15.20.719.545,CLASSIC,8,1831
EUW1_7571780916,15.20.719.545,CLASSIC,8,1711
EUW1_7571781396,15.20.719.545,CLASSIC,8,128
EUW1_7571781407,15.20.719.545,CLASSIC,8,1926
EUW1_7571782951,15.20.719.545,CLASSIC,8,1608
EUW1_7571783028,15.20.719.545,CLASSIC,8,1747
EUW1_7571783232,15.20.719.545,CLASSIC,8,1471
EUW1_7571783721,15.20.719.545,ARAM,0,1855
EUW1_7571784344,15.20.719.545,CLASSIC,8,1887
EUW1_7571784638,15.20.719.545,CHERRY,8,1547
EUW1_7571785405,15.20.719.545,ARAM,0,860
EUW1_7571785432,15.20.719.545,CLASSIC,9,1462
EUW1_7571786270,15.20.719.545,CLASSIC,8,1044
EUW1_7571786611,15.20.719.545,CLASSIC,8,2034
EUW1_7571787018,15.20.719.545,CLASSIC,8,1596
EUW1_7571787160,15.20.719.545,ARAM,8,1524
EUW1_7571787219,15.20.719.545,CHERRY,4,1651
EUW1_7571787733,15.20.719.545,CLASSIC,8,2474
EUW1_7571787773,15.20.719.545,CLASSIC,8,1715
EUW1_7571788304,15.20.719.545,CLASSIC,8,1654
EUW1_7571788382,15.20.719.545,CLASSIC,8,1710
EUW1_7571788637,15.20.719.545,CHERRY,0,1337
EUW1_7571788775,15.20.719.545,CHERRY,8,1582
EUW1_7571788809,15.20.719.545,ARAM,4,1525
EUW1_7571788877,15.20.719.545,CHERRY,5,1805
EUW1_7571788946,15.20.719.545,CLASSIC,8,1315
EUW1_7571790153,15.20.719.545,CLASSIC,7,123
EUW1_7571791120,15.20.719.545,CLASSIC,9,1774
EUW1_7571791679,15.20.719.545,ARAM,8,1394
EUW1_7571792005,15.20.719.545,ARAM,3,1350
EUW1_7571792469,15.20.719.545,CLASSIC,8,1643
EUW1_7571792863,15.20.719.545,CLASSIC,8,1811
EUW1_7571793712,15.20.719.545,CLASSIC,8,1868
EUW1_7571794443,15.20.719.545,CLASSIC,8,2168
EUW1_7571795231,15.20.719.545,CLASSIC,8,1520
EUW1_7571795279,15.20.719.545,CLASSIC,8,1696
EUW1_7571795285,15.20.719.545,CLASSIC,8,1843
EUW1_7571795925,15.20.719.545,CLASSIC,6,1674
EUW1_7571796610,15.20.719.545,CLASSIC,8,1712
EUW1_7571796803,15.20.719.545,CLASSIC,8,1688
EUW1_7571797078,15.20.719.545,CLASSIC,8,2248
EUW1_7571797315,15.20.719.545,CLASSIC,8,1598
EUW1_7571797685,15.20.719.545,CLASSIC,8,1748
EUW1_7571797815,15.20.719.545,CLASSIC,9,1266
EUW1_7571797888,15.20.719.545,CLASSIC,8,1424
EUW1_7571797895,15.20.719.545,CLASSIC,8,1104
EUW1_7571798085,15.20.719.545,ARAM,0,1552
EUW1_7571798258,15.20.719.545,CLASSIC,8,1456
EUW1_7571798442,15.20.719.545,CLASSIC,6,1793
EUW1_7571798443,15.20.719.545,CLASSIC,8,1503
EUW1_7571798616,15.20.719.545,ARAM,9,1650
EUW1_7571798619,15.20.719.545,CLASSIC,8,521
EUW1_7571799114,15.20.719.545,CLASSIC,6,150
EUW1_7571799393,15.20.719.545,CLASSIC,8,1766
EUW1_7571799430,15.20.719.545,CLASSIC,10,2115
EUW1_7571800104,15.20.719.545,ARAM,0,1351
EUW1_7571800204,15.20.719.545,ARAM,7,1263
EUW1_7571800359,15.20.719.545,CLASSIC,8,1885
EUW1_7571801376,15.20.719.545,CLASSIC,8,1527
EUW1_7571801818,15.20.719.545,CLASSIC,8,1930
EUW1_7571802290,15.20.719.545,CLASSIC,8,2133
EUW1_7571802790,15.20.719.545,CLASSIC,6,1792
EUW1_7571802826,15.20.719.545,CLASSIC,8,1891
EUW1_7571803216,15.20.719.545,CLASSIC,8,1947
EUW1_7571803556,15.20.719.545,CHERRY,9,1542
EUW1_7571803821,15.20.719.545,CLASSIC,8,1687
EUW1_7571803950,15.20.719.545,CLASSIC,8,1588
EUW1_7571803980,15.20.719.545,CHERRY,8,1800
EUW1_7571804029,15.20.719.545,CLASSIC,8,1862
EUW1_7571804481,15.20.719.545,CLASSIC,8,1427
EUW1_7571804606,15.20.719.545,CLASSIC,8,1791
EUW1_7571805006,15.20.719.545,CHERRY,8,1454
EUW1_7571805050,15.20.719.545,ARAM,8,1194
EUW1_7571805571,15.20.719.545,CLASSIC,8,1435
EUW1_7571806288,15.20.719.545,CLASSIC,8,2283
EUW1_7571806596,15.20.719.545,CLASSIC,5,1264
EUW1_7571806784,15.20.719.545,CHERRY,0,1748
EUW1_7571806964,15.20.719.545,CLASSIC,8,1713
EUW1_7571806980,15.20.719.545,CHERRY,4,1595
EUW1_7571807208,15.20.719.545,CHERRY,8,1436
EUW1_7571807592,15.20.719.545,CHERRY,8,1443
EUW1_7571808009,15.20.719.545,CLASSIC,8,3193
EUW1_7571808082,15.20.719.545,CLASSIC,8,2517
EUW1_7571808113,15.20.719.545,CHERRY,4,1400
EUW1_7571808431,15.20.719.545,CLASSIC,7,1668
EUW1_7571808455,15.20.719.545,ARAM,0,1408
EUW1_7571808929,15.20.719.545,CLASSIC,6,1556
EUW1_7571809237,15.20.719.545,CLASSIC,8,1423
EUW1_7571809539,15.20.719.545,CLASSIC,8,1677
